fecha,product_name,category_off,perecedero,ventas,precio,en_promocion,en_temporada,temp_inicio_mes,temp_fin_mes
2023-08-04,Salsa roja 210 g,salsa-jarred,0,4,40.85,0,0,,
2023-08-05,Salsa roja 210 g,salsa-jarred,0,6,35.32,0,0,,
2023-08-06,Salsa roja 210 g,salsa-jarred,0,2,37.92,0,0,,
2023-08-07,Salsa roja 210 g,salsa-jarred,0,3,41.36,0,0,,
2023-08-08,Salsa roja 210 g,salsa-jarred,0,5,42.81,0,0,,
2023-08-09,Salsa roja 210 g,salsa-jarred,0,11,34.34,1,0,,
2023-08-10,Salsa roja 210 g,salsa-jarred,0,5,40.97,0,0,,
2023-08-11,Salsa roja 210 g,salsa-jarred,0,9,43.14,0,0,,
2023-08-12,Salsa roja 210 g,salsa-jarred,0,4,45.73,0,0,,
2023-08-13,Salsa roja 210 g,salsa-jarred,0,4,41.02,0,0,,
2023-08-14,Salsa roja 210 g,salsa-jarred,0,2,31.92,1,0,,
2023-08-15,Salsa roja 210 g,salsa-jarred,0,3,41.34,0,0,,
2023-08-16,Salsa roja 210 g,salsa-jarred,0,4,43.71,0,0,,
2023-08-17,Salsa roja 210 g,salsa-jarred,0,11,41.53,0,0,,
2023-08-18,Salsa roja 210 g,salsa-jarred,0,9,42.16,0,0,,
2023-08-19,Salsa roja 210 g,salsa-jarred,0,11,41.35,0,0,,
2023-08-20,Salsa roja 210 g,salsa-jarred,0,7,42.23,0,0,,
2023-08-21,Salsa roja 210 g,salsa-jarred,0,5,32.09,1,0,,
2023-08-22,Salsa roja 210 g,salsa-jarred,0,2,42.0,0,0,,
2023-08-23,Salsa roja 210 g,salsa-jarred,0,5,43.79,0,0,,
2023-08-24,Salsa roja 210 g,salsa-jarred,0,6,44.29,0,0,,
2023-08-25,Salsa roja 210 g,salsa-jarred,0,4,42.89,0,0,,
2023-08-26,Salsa roja 210 g,salsa-jarred,0,9,41.4,0,0,,
2023-08-27,Salsa roja 210 g,salsa-jarred,0,9,41.83,0,0,,
2023-08-28,Salsa roja 210 g,salsa-jarred,0,4,42.38,0,0,,
2023-08-29,Salsa roja 210 g,salsa-jarred,0,7,43.94,0,0,,
2023-08-30,Salsa roja 210 g,salsa-jarred,0,3,32.09,1,0,,
2023-08-31,Salsa roja 210 g,salsa-jarred,0,3,40.83,0,0,,
2023-09-01,Salsa roja 210 g,salsa-jarred,0,8,41.19,0,0,,
2023-09-02,Salsa roja 210 g,salsa-jarred,0,14,40.68,0,0,,
2023-09-03,Salsa roja 210 g,salsa-jarred,0,7,40.99,0,0,,
2023-09-04,Salsa roja 210 g,salsa-jarred,0,5,46.39,0,0,,
2023-09-05,Salsa roja 210 g,salsa-jarred,0,3,39.68,0,0,,
2023-09-06,Salsa roja 210 g,salsa-jarred,0,6,42.09,0,0,,
2023-09-07,Salsa roja 210 g,salsa-jarred,0,2,41.32,0,0,,
2023-09-08,Salsa roja 210 g,salsa-jarred,0,2,40.74,0,0,,
2023-09-09,Salsa roja 210 g,salsa-jarred,0,4,43.66,0,0,,
2023-09-10,Salsa roja 210 g,salsa-jarred,0,7,38.25,0,0,,
2023-09-11,Salsa roja 210 g,salsa-jarred,0,4,39.6,0,0,,
2023-09-12,Salsa roja 210 g,salsa-jarred,0,3,43.67,0,0,,
2023-09-13,Salsa roja 210 g,salsa-jarred,0,7,43.08,0,0,,
2023-09-14,Salsa roja 210 g,salsa-jarred,0,10,42.61,0,0,,
2023-09-15,Salsa roja 210 g,salsa-jarred,0,7,41.41,0,0,,
2023-09-16,Salsa roja 210 g,salsa-jarred,0,11,43.5,0,0,,
2023-09-17,Salsa roja 210 g,salsa-jarred,0,8,41.95,0,0,,
2023-09-18,Salsa roja 210 g,salsa-jarred,0,4,39.86,0,0,,
2023-09-19,Salsa roja 210 g,salsa-jarred,0,5,43.08,0,0,,
2023-09-20,Salsa roja 210 g,salsa-jarred,0,2,39.37,0,0,,
2023-09-21,Salsa roja 210 g,salsa-jarred,0,6,36.96,0,0,,
2023-09-22,Salsa roja 210 g,salsa-jarred,0,4,43.91,0,0,,
2023-09-23,Salsa roja 210 g,salsa-jarred,0,9,44.79,0,0,,
2023-09-24,Salsa roja 210 g,salsa-jarred,0,10,40.99,0,0,,
2023-09-25,Salsa roja 210 g,salsa-jarred,0,4,42.89,0,0,,
2023-09-26,Salsa roja 210 g,salsa-jarred,0,6,39.67,0,0,,
2023-09-27,Salsa roja 210 g,salsa-jarred,0,5,42.3,0,0,,
2023-09-28,Salsa roja 210 g,salsa-jarred,0,6,44.94,0,0,,
2023-09-29,Salsa roja 210 g,salsa-jarred,0,4,41.02,0,0,,
2023-09-30,Salsa roja 210 g,salsa-jarred,0,12,35.32,1,0,,
2023-10-01,Salsa roja 210 g,salsa-jarred,0,4,40.82,0,0,,
2023-10-02,Salsa roja 210 g,salsa-jarred,0,3,40.74,0,0,,
2023-10-03,Salsa roja 210 g,salsa-jarred,0,5,39.67,0,0,,
2023-10-04,Salsa roja 210 g,salsa-jarred,0,2,42.56,0,0,,
2023-10-05,Salsa roja 210 g,salsa-jarred,0,5,42.32,0,0,,
2023-10-06,Salsa roja 210 g,salsa-jarred,0,6,43.39,0,0,,
2023-10-07,Salsa roja 210 g,salsa-jarred,0,10,39.69,0,0,,
2023-10-08,Salsa roja 210 g,salsa-jarred,0,8,32.91,1,0,,
2023-10-09,Salsa roja 210 g,salsa-jarred,0,10,31.8,1,0,,
2023-10-10,Salsa roja 210 g,salsa-jarred,0,2,41.5,0,0,,
2023-10-11,Salsa roja 210 g,salsa-jarred,0,5,43.5,0,0,,
2023-10-12,Salsa roja 210 g,salsa-jarred,0,6,43.56,0,0,,
2023-10-13,Salsa roja 210 g,salsa-jarred,0,8,45.2,0,0,,
2023-10-14,Salsa roja 210 g,salsa-jarred,0,10,32.49,1,0,,
2023-10-15,Salsa roja 210 g,salsa-jarred,0,11,41.66,0,0,,
2023-10-16,Salsa roja 210 g,salsa-jarred,0,6,41.26,0,0,,
2023-10-17,Salsa roja 210 g,salsa-jarred,0,6,41.63,0,0,,
2023-10-18,Salsa roja 210 g,salsa-jarred,0,11,44.32,0,0,,
2023-10-19,Salsa roja 210 g,salsa-jarred,0,3,39.08,0,0,,
2023-10-20,Salsa roja 210 g,salsa-jarred,0,8,43.6,0,0,,
2023-10-21,Salsa roja 210 g,salsa-jarred,0,6,39.39,0,0,,
2023-10-22,Salsa roja 210 g,salsa-jarred,0,3,42.42,0,0,,
2023-10-23,Salsa roja 210 g,salsa-jarred,0,1,42.68,0,0,,
2023-10-24,Salsa roja 210 g,salsa-jarred,0,2,39.34,0,0,,
2023-10-25,Salsa roja 210 g,salsa-jarred,0,5,33.72,1,0,,
2023-10-26,Salsa roja 210 g,salsa-jarred,0,4,31.99,1,0,,
2023-10-27,Salsa roja 210 g,salsa-jarred,0,3,44.33,0,0,,
2023-10-28,Salsa roja 210 g,salsa-jarred,0,7,42.46,0,0,,
2023-10-29,Salsa roja 210 g,salsa-jarred,0,7,43.71,0,0,,
2023-10-30,Salsa roja 210 g,salsa-jarred,0,3,44.86,0,0,,
2023-10-31,Salsa roja 210 g,salsa-jarred,0,3,40.76,0,0,,
2023-11-01,Salsa roja 210 g,salsa-jarred,0,2,41.93,0,0,,
2023-11-02,Salsa roja 210 g,salsa-jarred,0,3,42.0,0,0,,
2023-11-03,Salsa roja 210 g,salsa-jarred,0,4,41.53,0,0,,
2023-11-04,Salsa roja 210 g,salsa-jarred,0,4,42.22,0,0,,
2023-11-05,Salsa roja 210 g,salsa-jarred,0,10,34.3,1,0,,
2023-11-06,Salsa roja 210 g,salsa-jarred,0,6,33.66,1,0,,
2023-11-07,Salsa roja 210 g,salsa-jarred,0,5,42.36,0,0,,
2023-11-08,Salsa roja 210 g,salsa-jarred,0,4,39.85,0,0,,
2023-11-09,Salsa roja 210 g,salsa-jarred,0,8,41.19,0,0,,
2023-11-10,Salsa roja 210 g,salsa-jarred,0,9,42.46,0,0,,
2023-11-11,Salsa roja 210 g,salsa-jarred,0,4,44.55,0,0,,
2023-11-12,Salsa roja 210 g,salsa-jarred,0,7,44.63,0,0,,
2023-11-13,Salsa roja 210 g,salsa-jarred,0,2,41.9,0,0,,
2023-11-14,Salsa roja 210 g,salsa-jarred,0,3,44.93,0,0,,
2023-11-15,Salsa roja 210 g,salsa-jarred,0,2,45.86,0,0,,
2023-11-16,Salsa roja 210 g,salsa-jarred,0,6,44.12,0,0,,
2023-11-17,Salsa roja 210 g,salsa-jarred,0,10,40.16,0,0,,
2023-11-18,Salsa roja 210 g,salsa-jarred,0,9,41.72,0,0,,
2023-11-19,Salsa roja 210 g,salsa-jarred,0,3,43.01,0,0,,
2023-11-20,Salsa roja 210 g,salsa-jarred,0,3,42.83,0,0,,
2023-11-21,Salsa roja 210 g,salsa-jarred,0,4,37.6,0,0,,
2023-11-22,Salsa roja 210 g,salsa-jarred,0,7,41.77,0,0,,
2023-11-23,Salsa roja 210 g,salsa-jarred,0,5,45.29,0,0,,
2023-11-24,Salsa roja 210 g,salsa-jarred,0,4,42.38,0,0,,
2023-11-25,Salsa roja 210 g,salsa-jarred,0,4,46.61,0,0,,
2023-11-26,Salsa roja 210 g,salsa-jarred,0,4,39.72,0,0,,
2023-11-27,Salsa roja 210 g,salsa-jarred,0,5,41.4,0,0,,
2023-11-28,Salsa roja 210 g,salsa-jarred,0,3,41.14,0,0,,
2023-11-29,Salsa roja 210 g,salsa-jarred,0,8,43.35,0,0,,
2023-11-30,Salsa roja 210 g,salsa-jarred,0,4,42.95,0,0,,
2023-12-01,Salsa roja 210 g,salsa-jarred,0,8,43.25,0,0,,
2023-12-02,Salsa roja 210 g,salsa-jarred,0,7,43.72,0,0,,
2023-12-03,Salsa roja 210 g,salsa-jarred,0,9,40.92,0,0,,
2023-12-04,Salsa roja 210 g,salsa-jarred,0,6,47.72,0,0,,
2023-12-05,Salsa roja 210 g,salsa-jarred,0,5,44.84,0,0,,
2023-12-06,Salsa roja 210 g,salsa-jarred,0,5,37.68,0,0,,
2023-12-07,Salsa roja 210 g,salsa-jarred,0,8,39.05,0,0,,
2023-12-08,Salsa roja 210 g,salsa-jarred,0,2,40.69,0,0,,
2023-12-09,Salsa roja 210 g,salsa-jarred,0,6,41.02,0,0,,
2023-12-10,Salsa roja 210 g,salsa-jarred,0,2,40.52,0,0,,
2023-12-11,Salsa roja 210 g,salsa-jarred,0,5,35.18,1,0,,
2023-12-12,Salsa roja 210 g,salsa-jarred,0,9,44.72,0,0,,
2023-12-13,Salsa roja 210 g,salsa-jarred,0,4,42.95,0,0,,
2023-12-14,Salsa roja 210 g,salsa-jarred,0,3,42.83,0,0,,
2023-12-15,Salsa roja 210 g,salsa-jarred,0,4,41.94,0,0,,
2023-12-16,Salsa roja 210 g,salsa-jarred,0,8,43.19,0,0,,
2023-12-17,Salsa roja 210 g,salsa-jarred,0,9,43.63,0,0,,
2023-12-18,Salsa roja 210 g,salsa-jarred,0,6,40.04,0,0,,
2023-12-19,Salsa roja 210 g,salsa-jarred,0,5,40.26,0,0,,
2023-12-20,Salsa roja 210 g,salsa-jarred,0,2,44.87,0,0,,
2023-12-21,Salsa roja 210 g,salsa-jarred,0,2,32.59,1,0,,
2023-12-22,Salsa roja 210 g,salsa-jarred,0,12,35.17,1,0,,
2023-12-23,Salsa roja 210 g,salsa-jarred,0,7,44.73,0,0,,
2023-12-24,Salsa roja 210 g,salsa-jarred,0,8,44.81,0,0,,
2023-12-25,Salsa roja 210 g,salsa-jarred,0,4,46.74,0,0,,
2023-12-26,Salsa roja 210 g,salsa-jarred,0,4,43.56,0,0,,
2023-12-27,Salsa roja 210 g,salsa-jarred,0,7,41.84,0,0,,
2023-12-28,Salsa roja 210 g,salsa-jarred,0,7,44.29,0,0,,
2023-12-29,Salsa roja 210 g,salsa-jarred,0,9,41.54,0,0,,
2023-12-30,Salsa roja 210 g,salsa-jarred,0,5,40.29,0,0,,
2023-12-31,Salsa roja 210 g,salsa-jarred,0,6,42.1,0,0,,
2024-01-01,Salsa roja 210 g,salsa-jarred,0,5,39.15,0,0,,
2024-01-02,Salsa roja 210 g,salsa-jarred,0,8,43.39,0,0,,
2024-01-03,Salsa roja 210 g,salsa-jarred,0,4,45.65,0,0,,
2024-01-04,Salsa roja 210 g,salsa-jarred,0,7,35.32,1,0,,
2024-01-05,Salsa roja 210 g,salsa-jarred,0,12,42.49,0,0,,
2024-01-06,Salsa roja 210 g,salsa-jarred,0,6,40.69,0,0,,
2024-01-07,Salsa roja 210 g,salsa-jarred,0,3,43.32,0,0,,
2024-01-08,Salsa roja 210 g,salsa-jarred,0,4,41.28,0,0,,
2024-01-09,Salsa roja 210 g,salsa-jarred,0,7,38.25,0,0,,
2024-01-10,Salsa roja 210 g,salsa-jarred,0,7,43.56,0,0,,
2024-01-11,Salsa roja 210 g,salsa-jarred,0,5,40.6,0,0,,
2024-01-12,Salsa roja 210 g,salsa-jarred,0,6,42.55,0,0,,
2024-01-13,Salsa roja 210 g,salsa-jarred,0,8,43.7,0,0,,
2024-01-14,Salsa roja 210 g,salsa-jarred,0,11,46.44,0,0,,
2024-01-15,Salsa roja 210 g,salsa-jarred,0,6,39.08,0,0,,
2024-01-16,Salsa roja 210 g,salsa-jarred,0,3,43.92,0,0,,
2024-01-17,Salsa roja 210 g,salsa-jarred,0,5,45.71,0,0,,
2024-01-18,Salsa roja 210 g,salsa-jarred,0,5,40.78,0,0,,
2024-01-19,Salsa roja 210 g,salsa-jarred,0,3,40.58,0,0,,
2024-01-20,Salsa roja 210 g,salsa-jarred,0,10,43.54,0,0,,
2024-01-21,Salsa roja 210 g,salsa-jarred,0,11,46.04,0,0,,
2024-01-22,Salsa roja 210 g,salsa-jarred,0,7,42.22,0,0,,
2024-01-23,Salsa roja 210 g,salsa-jarred,0,5,43.23,0,0,,
2024-01-24,Salsa roja 210 g,salsa-jarred,0,6,43.07,0,0,,
2024-01-25,Salsa roja 210 g,salsa-jarred,0,2,41.04,0,0,,
2024-01-26,Salsa roja 210 g,salsa-jarred,0,9,44.81,0,0,,
2024-01-27,Salsa roja 210 g,salsa-jarred,0,10,40.11,0,0,,
2024-01-28,Salsa roja 210 g,salsa-jarred,0,6,43.37,0,0,,
2024-01-29,Salsa roja 210 g,salsa-jarred,0,10,43.15,0,0,,
2024-01-30,Salsa roja 210 g,salsa-jarred,0,6,45.06,0,0,,
2024-01-31,Salsa roja 210 g,salsa-jarred,0,5,43.74,0,0,,
2024-02-01,Salsa roja 210 g,salsa-jarred,0,1,40.04,0,0,,
2024-02-02,Salsa roja 210 g,salsa-jarred,0,3,42.85,0,0,,
2024-02-03,Salsa roja 210 g,salsa-jarred,0,11,44.28,0,0,,
2024-02-04,Salsa roja 210 g,salsa-jarred,0,8,39.19,0,0,,
2024-02-05,Salsa roja 210 g,salsa-jarred,0,2,44.79,0,0,,
2024-02-06,Salsa roja 210 g,salsa-jarred,0,3,32.69,1,0,,
2024-02-07,Salsa roja 210 g,salsa-jarred,0,3,41.18,0,0,,
2024-02-08,Salsa roja 210 g,salsa-jarred,0,9,40.25,0,0,,
2024-02-09,Salsa roja 210 g,salsa-jarred,0,8,39.95,0,0,,
2024-02-10,Salsa roja 210 g,salsa-jarred,0,5,43.38,0,0,,
2024-02-11,Salsa roja 210 g,salsa-jarred,0,5,37.4,0,0,,
2024-02-12,Salsa roja 210 g,salsa-jarred,0,0,40.96,0,0,,
2024-02-13,Salsa roja 210 g,salsa-jarred,0,5,44.09,0,0,,
2024-02-14,Salsa roja 210 g,salsa-jarred,0,6,40.26,0,0,,
2024-02-15,Salsa roja 210 g,salsa-jarred,0,7,38.77,0,0,,
2024-02-16,Salsa roja 210 g,salsa-jarred,0,4,33.82,1,0,,
2024-02-17,Salsa roja 210 g,salsa-jarred,0,5,37.25,0,0,,
2024-02-18,Salsa roja 210 g,salsa-jarred,0,8,46.65,0,0,,
2024-02-19,Salsa roja 210 g,salsa-jarred,0,1,41.6,0,0,,
2024-02-20,Salsa roja 210 g,salsa-jarred,0,5,40.68,0,0,,
2024-02-21,Salsa roja 210 g,salsa-jarred,0,11,31.71,1,0,,
2024-02-22,Salsa roja 210 g,salsa-jarred,0,4,42.19,0,0,,
2024-02-23,Salsa roja 210 g,salsa-jarred,0,10,41.76,0,0,,
2024-02-24,Salsa roja 210 g,salsa-jarred,0,8,43.6,0,0,,
2024-02-25,Salsa roja 210 g,salsa-jarred,0,7,41.0,0,0,,
2024-02-26,Salsa roja 210 g,salsa-jarred,0,3,41.43,0,0,,
2024-02-27,Salsa roja 210 g,salsa-jarred,0,7,40.56,0,0,,
2024-02-28,Salsa roja 210 g,salsa-jarred,0,6,40.12,0,0,,
2024-02-29,Salsa roja 210 g,salsa-jarred,0,14,39.86,0,0,,
2024-03-01,Salsa roja 210 g,salsa-jarred,0,11,41.08,0,0,,
2024-03-02,Salsa roja 210 g,salsa-jarred,0,14,44.39,0,0,,
2024-03-03,Salsa roja 210 g,salsa-jarred,0,13,40.48,0,0,,
2024-03-04,Salsa roja 210 g,salsa-jarred,0,5,43.76,0,0,,
2024-03-05,Salsa roja 210 g,salsa-jarred,0,1,42.8,0,0,,
2024-03-06,Salsa roja 210 g,salsa-jarred,0,5,42.51,0,0,,
2024-03-07,Salsa roja 210 g,salsa-jarred,0,10,42.69,0,0,,
2024-03-08,Salsa roja 210 g,salsa-jarred,0,10,39.27,0,0,,
2024-03-09,Salsa roja 210 g,salsa-jarred,0,12,32.43,1,0,,
2024-03-10,Salsa roja 210 g,salsa-jarred,0,8,42.89,0,0,,
2024-03-11,Salsa roja 210 g,salsa-jarred,0,3,41.61,0,0,,
2024-03-12,Salsa roja 210 g,salsa-jarred,0,6,43.63,0,0,,
2024-03-13,Salsa roja 210 g,salsa-jarred,0,2,41.25,0,0,,
2024-03-14,Salsa roja 210 g,salsa-jarred,0,14,35.15,1,0,,
2024-03-15,Salsa roja 210 g,salsa-jarred,0,6,40.45,0,0,,
2024-03-16,Salsa roja 210 g,salsa-jarred,0,7,42.96,0,0,,
2024-03-17,Salsa roja 210 g,salsa-jarred,0,5,42.71,0,0,,
2024-03-18,Salsa roja 210 g,salsa-jarred,0,4,41.69,0,0,,
2024-03-19,Salsa roja 210 g,salsa-jarred,0,7,41.84,0,0,,
2024-03-20,Salsa roja 210 g,salsa-jarred,0,11,32.07,1,0,,
2024-03-21,Salsa roja 210 g,salsa-jarred,0,2,43.53,0,0,,
2024-03-22,Salsa roja 210 g,salsa-jarred,0,12,32.69,1,0,,
2024-03-23,Salsa roja 210 g,salsa-jarred,0,7,42.2,0,0,,
2024-03-24,Salsa roja 210 g,salsa-jarred,0,5,43.94,0,0,,
2024-03-25,Salsa roja 210 g,salsa-jarred,0,5,42.33,0,0,,
2024-03-26,Salsa roja 210 g,salsa-jarred,0,3,39.18,0,0,,
2024-03-27,Salsa roja 210 g,salsa-jarred,0,6,43.32,0,0,,
2024-03-28,Salsa roja 210 g,salsa-jarred,0,3,44.11,0,0,,
2024-03-29,Salsa roja 210 g,salsa-jarred,0,9,43.81,0,0,,
2024-03-30,Salsa roja 210 g,salsa-jarred,0,3,40.84,0,0,,
2024-03-31,Salsa roja 210 g,salsa-jarred,0,14,39.31,0,0,,
2024-04-01,Salsa roja 210 g,salsa-jarred,0,9,44.23,0,0,,
2024-04-02,Salsa roja 210 g,salsa-jarred,0,5,38.54,0,0,,
2024-04-03,Salsa roja 210 g,salsa-jarred,0,2,40.34,0,0,,
2024-04-04,Salsa roja 210 g,salsa-jarred,0,8,45.33,0,0,,
2024-04-05,Salsa roja 210 g,salsa-jarred,0,7,43.47,0,0,,
2024-04-06,Salsa roja 210 g,salsa-jarred,0,4,40.27,0,0,,
2024-04-07,Salsa roja 210 g,salsa-jarred,0,6,45.52,0,0,,
2024-04-08,Salsa roja 210 g,salsa-jarred,0,0,41.03,0,0,,
2024-04-09,Salsa roja 210 g,salsa-jarred,0,7,40.06,0,0,,
2024-04-10,Salsa roja 210 g,salsa-jarred,0,5,45.8,0,0,,
2024-04-11,Salsa roja 210 g,salsa-jarred,0,12,41.23,0,0,,
2024-04-12,Salsa roja 210 g,salsa-jarred,0,6,42.65,0,0,,
2024-04-13,Salsa roja 210 g,salsa-jarred,0,7,35.35,1,0,,
2024-04-14,Salsa roja 210 g,salsa-jarred,0,6,39.99,0,0,,
2024-04-15,Salsa roja 210 g,salsa-jarred,0,3,40.02,0,0,,
2024-04-16,Salsa roja 210 g,salsa-jarred,0,3,40.09,0,0,,
2024-04-17,Salsa roja 210 g,salsa-jarred,0,7,42.88,0,0,,
2024-04-18,Salsa roja 210 g,salsa-jarred,0,5,40.74,0,0,,
2024-04-19,Salsa roja 210 g,salsa-jarred,0,6,37.9,0,0,,
2024-04-20,Salsa roja 210 g,salsa-jarred,0,13,42.27,0,0,,
2024-04-21,Salsa roja 210 g,salsa-jarred,0,10,42.49,0,0,,
2024-04-22,Salsa roja 210 g,salsa-jarred,0,4,42.22,0,0,,
2024-04-23,Salsa roja 210 g,salsa-jarred,0,4,36.75,0,0,,
2024-04-24,Salsa roja 210 g,salsa-jarred,0,9,41.79,0,0,,
2024-04-25,Salsa roja 210 g,salsa-jarred,0,8,41.88,0,0,,
2024-04-26,Salsa roja 210 g,salsa-jarred,0,6,41.34,0,0,,
2024-04-27,Salsa roja 210 g,salsa-jarred,0,10,39.4,0,0,,
2024-04-28,Salsa roja 210 g,salsa-jarred,0,5,43.47,0,0,,
2024-04-29,Salsa roja 210 g,salsa-jarred,0,7,42.03,0,0,,
2024-04-30,Salsa roja 210 g,salsa-jarred,0,4,41.1,0,0,,
2024-05-01,Salsa roja 210 g,salsa-jarred,0,7,41.5,0,0,,
2024-05-02,Salsa roja 210 g,salsa-jarred,0,11,39.67,0,0,,
2024-05-03,Salsa roja 210 g,salsa-jarred,0,9,40.81,0,0,,
2024-05-04,Salsa roja 210 g,salsa-jarred,0,11,40.82,0,0,,
2024-05-05,Salsa roja 210 g,salsa-jarred,0,9,41.57,0,0,,
2024-05-06,Salsa roja 210 g,salsa-jarred,0,4,46.88,0,0,,
2024-05-07,Salsa roja 210 g,salsa-jarred,0,4,43.61,0,0,,
2024-05-08,Salsa roja 210 g,salsa-jarred,0,6,42.78,0,0,,
2024-05-09,Salsa roja 210 g,salsa-jarred,0,3,44.6,0,0,,
2024-05-10,Salsa roja 210 g,salsa-jarred,0,6,40.77,0,0,,
2024-05-11,Salsa roja 210 g,salsa-jarred,0,10,39.91,0,0,,
2024-05-12,Salsa roja 210 g,salsa-jarred,0,4,41.98,0,0,,
2024-05-13,Salsa roja 210 g,salsa-jarred,0,4,43.65,0,0,,
2024-05-14,Salsa roja 210 g,salsa-jarred,0,5,44.04,0,0,,
2024-05-15,Salsa roja 210 g,salsa-jarred,0,8,44.98,0,0,,
2024-05-16,Salsa roja 210 g,salsa-jarred,0,8,42.18,0,0,,
2024-05-17,Salsa roja 210 g,salsa-jarred,0,8,41.53,0,0,,
2024-05-18,Salsa roja 210 g,salsa-jarred,0,7,44.04,0,0,,
2024-05-19,Salsa roja 210 g,salsa-jarred,0,5,41.95,0,0,,
2024-05-20,Salsa roja 210 g,salsa-jarred,0,5,41.68,0,0,,
2024-05-21,Salsa roja 210 g,salsa-jarred,0,3,43.32,0,0,,
2024-05-22,Salsa roja 210 g,salsa-jarred,0,6,42.78,0,0,,
2024-05-23,Salsa roja 210 g,salsa-jarred,0,4,40.39,0,0,,
2024-05-24,Salsa roja 210 g,salsa-jarred,0,9,34.65,1,0,,
2024-05-25,Salsa roja 210 g,salsa-jarred,0,4,40.68,0,0,,
2024-05-26,Salsa roja 210 g,salsa-jarred,0,9,41.5,0,0,,
2024-05-27,Salsa roja 210 g,salsa-jarred,0,6,41.8,0,0,,
2024-05-28,Salsa roja 210 g,salsa-jarred,0,3,43.08,0,0,,
2024-05-29,Salsa roja 210 g,salsa-jarred,0,6,42.18,0,0,,
2024-05-30,Salsa roja 210 g,salsa-jarred,0,4,41.09,0,0,,
2024-05-31,Salsa roja 210 g,salsa-jarred,0,4,42.68,0,0,,
2024-06-01,Salsa roja 210 g,salsa-jarred,0,11,43.3,0,0,,
2024-06-02,Salsa roja 210 g,salsa-jarred,0,9,42.83,0,0,,
2024-06-03,Salsa roja 210 g,salsa-jarred,0,7,40.59,0,0,,
2024-06-04,Salsa roja 210 g,salsa-jarred,0,6,40.66,0,0,,
2024-06-05,Salsa roja 210 g,salsa-jarred,0,5,39.35,0,0,,
2024-06-06,Salsa roja 210 g,salsa-jarred,0,7,41.22,0,0,,
2024-06-07,Salsa roja 210 g,salsa-jarred,0,7,45.75,0,0,,
2024-06-08,Salsa roja 210 g,salsa-jarred,0,5,39.21,0,0,,
2024-06-09,Salsa roja 210 g,salsa-jarred,0,6,41.49,0,0,,
2024-06-10,Salsa roja 210 g,salsa-jarred,0,7,42.15,0,0,,
2024-06-11,Salsa roja 210 g,salsa-jarred,0,12,42.69,0,0,,
2024-06-12,Salsa roja 210 g,salsa-jarred,0,7,38.85,0,0,,
2024-06-13,Salsa roja 210 g,salsa-jarred,0,6,44.25,0,0,,
2024-06-14,Salsa roja 210 g,salsa-jarred,0,8,45.36,0,0,,
2024-06-15,Salsa roja 210 g,salsa-jarred,0,11,42.89,0,0,,
2024-06-16,Salsa roja 210 g,salsa-jarred,0,6,41.1,0,0,,
2024-06-17,Salsa roja 210 g,salsa-jarred,0,6,40.69,0,0,,
2024-06-18,Salsa roja 210 g,salsa-jarred,0,2,41.63,0,0,,
2024-06-19,Salsa roja 210 g,salsa-jarred,0,5,40.06,0,0,,
2024-06-20,Salsa roja 210 g,salsa-jarred,0,5,41.45,0,0,,
2024-06-21,Salsa roja 210 g,salsa-jarred,0,3,43.84,0,0,,
2024-06-22,Salsa roja 210 g,salsa-jarred,0,5,42.64,0,0,,
2024-06-23,Salsa roja 210 g,salsa-jarred,0,7,42.71,0,0,,
2024-06-24,Salsa roja 210 g,salsa-jarred,0,2,41.93,0,0,,
2024-06-25,Salsa roja 210 g,salsa-jarred,0,7,44.32,0,0,,
2024-06-26,Salsa roja 210 g,salsa-jarred,0,4,40.74,0,0,,
2024-06-27,Salsa roja 210 g,salsa-jarred,0,8,41.59,0,0,,
2024-06-28,Salsa roja 210 g,salsa-jarred,0,3,43.81,0,0,,
2024-06-29,Salsa roja 210 g,salsa-jarred,0,10,43.68,0,0,,
2024-06-30,Salsa roja 210 g,salsa-jarred,0,4,45.27,0,0,,
2024-07-01,Salsa roja 210 g,salsa-jarred,0,6,42.43,0,0,,
2024-07-02,Salsa roja 210 g,salsa-jarred,0,1,42.33,0,0,,
2024-07-03,Salsa roja 210 g,salsa-jarred,0,6,40.82,0,0,,
2024-07-04,Salsa roja 210 g,salsa-jarred,0,3,41.42,0,0,,
2024-07-05,Salsa roja 210 g,salsa-jarred,0,4,43.18,0,0,,
2024-07-06,Salsa roja 210 g,salsa-jarred,0,10,40.24,0,0,,
2024-07-07,Salsa roja 210 g,salsa-jarred,0,6,41.66,0,0,,
2024-07-08,Salsa roja 210 g,salsa-jarred,0,1,41.43,0,0,,
2024-07-09,Salsa roja 210 g,salsa-jarred,0,5,42.97,0,0,,
2024-07-10,Salsa roja 210 g,salsa-jarred,0,3,42.63,0,0,,
2024-07-11,Salsa roja 210 g,salsa-jarred,0,10,43.06,0,0,,
2024-07-12,Salsa roja 210 g,salsa-jarred,0,6,41.35,0,0,,
2024-07-13,Salsa roja 210 g,salsa-jarred,0,11,45.68,0,0,,
2024-07-14,Salsa roja 210 g,salsa-jarred,0,6,42.05,0,0,,
2024-07-15,Salsa roja 210 g,salsa-jarred,0,6,44.44,0,0,,
2024-07-16,Salsa roja 210 g,salsa-jarred,0,6,42.38,0,0,,
